Timestamp,Username,VideoID,Comment,Date
2024-10-19T23:31:02Z,@tc3724,YEsd7esFjbw,I LOVE TRUMP,2024-10-19T23:31:02Z
2024-10-09T22:33:59Z,@RandallMoore-q5b,YEsd7esFjbw,Walter Tunnel,2024-10-09T22:33:59Z
2024-10-08T03:22:21Z,@Rob_Bright,YEsd7esFjbw,2:30 if you dont feel it like this guy i feel bad for you,2024-10-08T03:22:21Z
2024-09-24T05:28:03Z,@tranquy314,YEsd7esFjbw,"You’re so wonderful, Sir!",2024-09-24T05:28:03Z
2024-09-24T03:43:35Z,@mirankhacherian9469,YEsd7esFjbw,BEST PRESIDENT EVER PRESIDENT TRUMP2024🇺🇸❤️🦅,2024-09-24T03:43:35Z
2024-09-24T03:42:54Z,@mirankhacherian9469,YEsd7esFjbw,"PRESIDENT TRUMP2024 🇺🇸❤️🦅WILL LOWER GROCERY PRICES, CLOSE THE BORDER, LOWER TAXES, NO TAX ON OVERTIME, AMERICA FIRST!!!!",2024-09-24T03:42:54Z
2024-09-24T03:37:08Z,@mirankhacherian9469,YEsd7esFjbw,President TRUMP2024🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🦅🦅🦅🦅🦅❤️❤️❤️❤️❤️MAKE AMERICA GREAT AGAIN,2024-09-24T03:37:08Z
2024-09-23T02:37:39Z,@BuppyBabsTag,YEsd7esFjbw,"Wow people  in recent comments still talk crap about trump when he did more for this country than she and biden did. Wow..

People's obvious standards are so stupid, kamala doesn't answer questions.. lies about military not being active combat duty when they are- her own soliders hate her. 

Never goes to the boarder. Starts the unkraine putin war... yeah. Lets vote for the most stupidest women known to men who will destroy our country.   Wake up people and vote trump vance!!!",2024-09-23T02:37:39Z
2024-09-23T00:09:31Z,@charleswright5989,YEsd7esFjbw,"It's all about him , he has no plans. And works for wilbor Rothchild . Who bailed him out on the Taj Mahal bankruptcy.",2024-09-23T00:09:31Z
2024-09-23T00:06:05Z,@charleswright5989,YEsd7esFjbw,"34 felonies, took away over 5000 children  from there family at the boarder. New about covid  2 weeks before he told us. Millions died because of him. LOCK HIM UP .",2024-09-23T00:06:05Z
2024-09-21T17:58:39Z,@OkayiUno,YEsd7esFjbw,Magaaa truuuum……by gurrrl,2024-09-21T17:58:39Z
